,hora,pto_orvalho_inst,pressao,radiacao,precipitacao,diff_temp,diff_umid,diff_dew,diff_pressure,diff_wind,vento_vel
754,13,21.0,1010.2,1632.0,0.0,1.6999999999999993,9,1.599999999999998,0.3999999999999773,3.7,116
755,12,21.1,1010.5,1044.0,0.0,0.8999999999999986,4,0.6000000000000014,0.3999999999999773,4.9,135
756,11,21.0,1010.1,870.0,0.0,1.900000000000002,9,0.6000000000000014,0.3000000000000682,3.8,163
757,10,20.9,1009.9,225.1,0.0,1.3999999999999986,3,0.8999999999999986,0.5,1.5,187
758,9,20.1,1009.5,2.01,0.0,0.6000000000000014,2,0.1999999999999993,0.20000000000004547,2.3,195
759,8,20.3,1009.3,-3.51,0.0,0.3000000000000007,2,0.3000000000000007,0.2999999999999545,2.3,187
760,7,20.2,1009.1,-2.64,0.0,0.3999999999999986,1,0.4000000000000021,0.20000000000004547,1.9,177
761,6,20.4,1009.0,-2.36,0.0,0.5,3,0.09999999999999787,0.2999999999999545,0.9000000000000001,191
762,5,20.3,1009.3,-2.1,0.0,0.6999999999999993,3,0.6000000000000014,0.6000000000000227,1.6,161
763,4,19.7,1009.9,-3.54,0.0,1.1999999999999993,6,0.4000000000000021,0.6000000000000227,3.4,172
764,3,19.5,1010.5,-3.31,0.0,0.8999999999999986,4,0.3999999999999986,0.2999999999999545,3.7,126
765,2,19.7,1010.7,-2.83,0.0,0.6000000000000014,4,0.6000000000000014,0.09999999999990904,5.6,120
766,16,20.2,1008.1,2305.0,0.0,0.9000000000000021,7,2.0,0.6999999999999318,4.9,101
767,23,22.6,1009.2,-3.36,0.0,0.3000000000000007,2,0.4000000000000021,0.7000000000000455,3.0,108
768,15,23.4,1010.6,1365.0,0.6,1.8000000000000007,10,1.2999999999999972,0.3999999999999773,3.7,135
769,0,22.6,1009.5,-2.38,0.0,0.5,3,0.09999999999999787,0.3999999999999773,3.0000000000000004,102
770,1,22.7,1009.6,-2.71,0.0,0.3000000000000007,2,0.5,0.10000000000002274,2.8,98
771,2,22.6,1009.5,-1.96,0.0,0.3999999999999986,3,0.5,0.10000000000002274,5.1,108
772,3,22.3,1009.3,-2.67,0.0,0.3000000000000007,1,0.5,0.20000000000004547,4.1,113
773,4,22.3,1008.6,-2.24,0.0,0.3000000000000007,1,0.3000000000000007,0.6999999999999318,2.4,104
774,5,22.1,1008.1,-3.02,0.0,0.6999999999999993,3,0.2999999999999972,0.6000000000000227,4.7,109
775,6,21.6,1008.0,-3.02,0.0,0.3999999999999986,2,0.5,0.20000000000004547,2.8,113
776,7,20.5,1008.6,-2.85,0.0,1.1000000000000014,4,1.5,0.6000000000000227,3.6,123
777,8,21.3,1009.0,-1.66,0.2,0.8999999999999986,9,0.8999999999999986,0.3999999999999773,5.300000000000002,134
778,9,21.4,1009.6,0.232,0.0,0.2999999999999972,0,0.3000000000000007,0.6000000000000227,2.3,179
779,10,21.2,1010.4,66.37,0.2,0.1999999999999993,1,0.1999999999999993,0.7999999999999545,2.7,179
780,11,22.1,1010.8,236.5,2.2,0.6000000000000014,1,0.9000000000000021,0.3999999999999773,1.5,202
781,12,22.5,1011.1,582.6,0.0,1.0,1,1.099999999999998,0.3000000000000682,2.6,188
782,13,23.2,1011.1,1095.0,0.4,1.2999999999999972,4,1.1999999999999993,0.3999999999999773,3.0,175
783,14,23.1,1011.0,1438.0,0.0,2.0,7,1.1000000000000014,0.20000000000004547,2.9,191
784,16,22.6,1009.9,1657.0,0.8,2.200000000000003,9,1.900000000000002,0.7000000000000455,3.6,140
785,17,22.4,1009.2,1320.0,0.2,2.6000000000000014,13,1.6000000000000014,0.6999999999999318,2.9,118
786,18,22.9,1008.7,1563.0,0.0,1.6000000000000014,8,1.0,0.5,4.4,113
787,19,22.0,1008.4,1263.0,0.0,1.0,7,1.3000000000000007,0.3000000000000682,3.4000000000000004,111
788,20,22.5,1009.0,642.3,0.0,1.400000000000002,9,0.7000000000000028,0.6000000000000227,3.8,115
789,21,22.5,1009.4,57.19,0.0,1.099999999999998,5,0.3000000000000007,0.3999999999999773,4.3,125
790,22,22.6,1009.9,-3.54,0.0,0.4000000000000021,3,0.1999999999999993,0.5,3.0,127
791,23,22.5,1010.3,-3.53,0.0,0.3999999999999986,1,0.1999999999999993,0.3999999999999773,2.5,166
792,16,20.5,1009.7,2223.0,0.0,1.3000000000000007,10,2.1999999999999997,0.5,5.5,115
793,21,22.1,1009.5,110.7,0.0,1.1999999999999993,9,0.8000000000000007,0.5,4.5,96
794,20,21.4,1009.0,765.6,0.0,1.3000000000000007,5,0.6999999999999993,0.20000000000004547,4.7,103
795,19,21.3,1008.9,1372.0,0.0,0.8000000000000007,7,1.7000000000000028,0.10000000000002274,5.199999999999998,105
796,18,20.5,1008.9,1773.0,0.0,0.9000000000000021,9,2.099999999999998,0.20000000000004547,5.9,104
797,17,19.9,1009.1,2067.0,0.0,0.6999999999999993,8,2.1000000000000014,0.6000000000000227,5.4,104
798,23,22.8,1010.6,-3.54,0.0,0.3000000000000007,4,0.5,0.8000000000000682,3.4,110
799,22,22.3,1009.8,-3.54,0.0,0.3000000000000007,1,0.2999999999999972,0.2999999999999545,3.9,100
800,0,22.4,1010.8,-3.52,0.0,0.8000000000000007,4,0.1999999999999993,0.5,1.1,157
801,1,22.4,1010.6,-3.51,0.0,0.4000000000000021,1,0.3000000000000007,0.1999999999999318,1.3,195
802,2,22.2,1010.5,-3.26,0.0,0.3999999999999986,0,0.2999999999999972,0.3000000000000682,0.9000000000000001,186
803,3,22.2,1010.2,-3.14,0.0,0.1999999999999993,1,0.1999999999999993,0.2999999999999545,0.8,185
804,4,22.1,1009.7,-2.55,0.0,0.3000000000000007,0,0.1999999999999993,0.5,1.7,166
805,5,22.2,1009.2,-2.35,0.0,0.3000000000000007,0,0.3000000000000007,0.5,1.5,167
806,6,22.1,1009.0,-2.7,0.0,0.3000000000000007,1,0.3000000000000007,0.20000000000004547,1.1,177
807,7,21.9,1009.1,-2.96,0.0,0.4000000000000021,1,0.3999999999999986,0.20000000000004547,1.2000000000000002,173
808,8,22.1,1009.4,-2.59,0.0,0.4000000000000021,0,0.3999999999999986,0.2999999999999545,1.3,185
809,9,21.9,1009.7,4.506,0.0,0.3000000000000007,0,0.20000000000000284,0.40000000000009095,2.0,170
810,10,23.1,1010.3,233.3,0.0,1.6000000000000014,1,1.2000000000000028,0.5999999999999089,1.6,168
811,11,22.5,1011.0,681.3,0.0,1.3999999999999986,11,1.3999999999999986,0.7000000000000455,3.3,152
812,12,23.2,1011.3,980.2,0.0,2.0,8,1.400000000000002,0.2999999999999545,3.2,141
813,13,22.2,1011.3,1721.0,0.0,1.7000000000000028,11,1.3000000000000007,0.1999999999999318,3.8,120
814,14,22.0,1010.9,2278.0,0.0,2.400000000000002,11,1.8000000000000007,0.3999999999999773,4.6,106
815,15,21.8,1010.2,2218.0,0.0,1.400000000000002,7,1.6999999999999993,0.6999999999999318,4.6,106
816,16,22.6,1011.9,2006.0,0.0,1.3999999999999986,6,1.3999999999999986,0.6000000000000227,5.6000000000000005,112
817,0,22.7,1011.3,-3.16,0.0,0.4000000000000021,2,0.1999999999999993,0.6999999999999318,2.8999999999999995,100
818,1,22.8,1011.7,-1.92,0.0,0.3000000000000007,2,0.3000000000000007,0.40000000000009095,3.5,100
819,2,22.6,1011.9,-3.11,0.0,0.3000000000000007,2,0.3999999999999986,0.1999999999999318,4.9,100
820,3,22.3,1011.7,-3.41,0.0,0.1999999999999993,2,0.5,0.1999999999999318,4.1,106
821,4,22.4,1011.4,-2.93,0.0,0.3000000000000007,1,0.3000000000000007,0.3000000000000682,4.0,106
822,5,22.6,1011.1,-3.53,0.0,0.5,3,0.3000000000000007,0.2999999999999545,3.9,119
823,6,22.6,1011.0,-3.47,0.0,0.5,2,0.1999999999999993,0.20000000000004547,3.4,151
824,7,22.6,1011.3,-3.43,0.0,0.8000000000000007,4,0.20000000000000284,0.2999999999999545,1.2999999999999998,173
825,8,22.1,1011.5,-3.53,0.0,0.8999999999999986,3,0.5,0.3000000000000682,1.2,189
826,9,22.6,1011.8,2.4090000000000003,0.0,0.3000000000000007,2,0.4000000000000021,0.2999999999999545,1.1,182
827,10,23.1,1012.4,103.8,0.0,0.6999999999999993,2,0.5,0.6000000000000227,1.0,176
828,11,23.2,1013.0,675.3,0.0,2.700000000000003,14,1.0,0.7000000000000455,2.2,141
829,12,23.6,1013.5,1024.0,0.8,2.1000000000000014,12,1.6999999999999993,0.6000000000000227,3.9,132
830,13,22.4,1013.3,1763.0,0.2,2.1000000000000014,13,2.3999999999999986,0.3000000000000682,6.2,116
831,14,22.5,1013.1,2099.0,0.0,1.599999999999998,7,1.2999999999999972,0.1999999999999318,7.1000000000000005,113
832,15,22.5,1012.5,1958.0,0.0,2.0,7,1.3000000000000007,0.6000000000000227,5.1,100
833,17,22.3,1011.3,1998.0,0.0,1.599999999999998,7,1.6000000000000014,0.6000000000000227,6.6000000000000005,111
834,18,22.1,1010.9,1669.0,0.0,0.7000000000000028,4,1.3999999999999986,0.5,4.9,102
835,19,21.0,1010.8,1371.0,0.0,1.2000000000000028,5,1.6000000000000014,0.1999999999999318,4.9,98
836,20,22.2,1011.2,719.6,0.0,0.8999999999999986,9,1.1999999999999993,0.40000000000009095,6.0,91
837,21,22.2,1011.2,73.57,0.0,1.1999999999999993,5,0.2999999999999972,0.09999999999990904,5.4,89
838,22,22.3,1011.6,-3.52,0.0,0.10000000000000142,1,0.2999999999999972,0.3999999999999773,4.5,95
839,23,21.8,1012.3,-3.21,0.0,0.3000000000000007,2,0.5,0.6999999999999318,4.4,97
840,16,21.2,1011.2,2193.0,0.0,1.1000000000000014,6,1.599999999999998,1.0999999999999093,3.9999999999999987,93
841,23,21.1,1011.8,-3.54,0.0,0.5,2,0.3000000000000007,0.2999999999999545,2.8,75
842,22,20.8,1011.5,-3.54,0.0,0.6000000000000014,1,0.3999999999999986,0.2999999999999545,3.9,59
843,21,21.2,1011.2,51.77,0.0,0.8999999999999986,7,0.8000000000000007,0.40000000000009095,5.2,82
844,20,20.5,1010.8,578.9,0.0,1.3000000000000007,8,1.1000000000000014,0.3999999999999773,4.9,94
845,19,20.8,1010.5,1277.0,0.0,0.9000000000000021,8,2.1999999999999997,0.20000000000004547,5.000000000000001,104
846,18,20.9,1010.4,1289.0,0.0,1.3999999999999986,6,1.099999999999998,0.6000000000000227,6.1000000000000005,104
847,17,21.0,1011.0,1708.0,0.0,1.3000000000000007,8,1.900000000000002,0.3000000000000682,3.8,104
848,0,21.9,1012.8,-3.52,0.0,0.3999999999999986,2,0.2999999999999972,0.5,2.9000000000000004,99
849,1,21.6,1013.0,-3.33,0.0,0.3000000000000007,2,0.2999999999999972,0.20000000000004547,2.7,96
850,2,21.6,1013.0,-3.42,0.0,0.5999999999999979,3,0.1999999999999993,0.20000000000004547,3.3000000000000003,101
851,3,21.7,1012.7,-3.48,0.0,0.5,2,0.2999999999999972,0.3999999999999773,2.5,103
852,4,21.6,1012.3,-3.54,0.0,0.5,2,0.3000000000000007,0.5,2.6,108
853,5,21.6,1011.9,-3.52,0.0,0.5,2,0.3000000000000007,0.3999999999999773,2.1,124
854,6,21.5,1012.0,-3.42,0.0,1.0,5,0.4000000000000021,0.10000000000002274,1.6,170
855,7,21.5,1012.2,-3.32,0.0,0.3999999999999986,2,0.20000000000000284,0.20000000000004547,0.8,193
856,8,21.4,1012.5,-3.27,0.0,0.2999999999999972,1,0.3000000000000007,0.2999999999999545,0.8999999999999999,194
857,9,21.4,1012.6,1.482,0.0,0.6000000000000014,1,0.3999999999999986,0.10000000000002274,0.7999999999999998,193
858,10,22.3,1012.9,164.6,0.0,1.5,3,1.1000000000000014,0.2999999999999545,1.7,182
859,11,21.9,1013.5,313.2,0.6,1.0,5,0.7000000000000028,0.6000000000000227,2.1,182
860,12,23.7,1013.8,627.9,0.6,1.7000000000000028,5,1.6999999999999993,0.2999999999999545,3.2,159
861,13,22.9,1013.5,819.7,0.0,1.6000000000000014,11,0.9000000000000021,0.3999999999999773,2.3,123
862,14,21.8,1013.0,1755.0,0.0,2.099999999999998,15,2.1000000000000014,0.5,3.9,111
863,15,21.3,1012.3,1683.0,0.0,1.400000000000002,7,1.3000000000000007,0.7000000000000455,4.300000000000002,100
864,7,21.3,1012.0,-1.77,0.2,0.6000000000000014,6,0.6000000000000014,0.3999999999999773,1.9,155
865,17,20.9,1010.7,2122.0,0.0,0.8999999999999986,4,1.3000000000000007,0.5999999999999089,4.199999999999998,98
866,18,20.9,1010.7,1608.0,0.0,1.3000000000000007,6,1.3000000000000007,0.1999999999999318,4.3,81
867,19,21.2,1011.0,1441.0,0.0,0.9000000000000021,5,1.0,0.3999999999999773,4.5,87
868,20,21.0,1011.2,654.4,0.0,1.6000000000000014,7,0.7999999999999972,0.20000000000004547,4.5,81
869,21,21.3,1011.5,70.48,0.0,0.6999999999999993,4,0.4000000000000021,0.3999999999999773,3.7,77
870,22,21.2,1011.8,-3.54,0.0,0.8000000000000007,3,0.4000000000000021,0.2999999999999545,4.4,87
871,23,21.4,1012.4,-3.54,0.0,1.2000000000000028,6,0.3999999999999986,0.6000000000000227,3.4,99
872,6,20.8,1011.7,-2.52,0.0,0.8000000000000007,2,0.4000000000000021,0.1999999999999318,2.7,106
873,5,21.0,1011.9,-2.46,0.0,0.3000000000000007,2,0.3000000000000007,0.3999999999999773,3.0000000000000004,96
874,4,21.1,1012.3,-1.01,0.0,1.1000000000000014,4,0.3999999999999986,0.40000000000009095,2.0,93
875,3,20.9,1012.7,-3.04,0.0,0.6999999999999993,3,0.5,0.1999999999999318,3.0,67
876,2,20.9,1012.8,-3.53,0.0,0.5,3,0.3000000000000007,0.1999999999999318,2.5,78
877,1,20.8,1012.9,-3.54,0.0,0.6000000000000014,3,0.3999999999999986,0.5,3.9,84
878,0,21.0,1012.4,-3.54,0.0,0.3999999999999986,3,0.4000000000000021,0.7000000000000455,2.6,83
879,15,20.7,1012.2,1842.0,0.0,1.400000000000002,5,1.5,0.3999999999999773,3.6000000000000005,93
880,14,20.5,1012.6,1338.0,0.0,1.900000000000002,9,1.3000000000000007,0.3999999999999773,3.7,113
881,13,21.3,1013.0,856.5,0.0,1.0,4,0.9000000000000021,0.20000000000004547,3.2,100
882,12,21.0,1012.9,865.9,0.0,1.6000000000000014,11,1.8000000000000007,0.2999999999999545,2.7,114
883,11,22.1,1012.6,437.7,0.0,1.599999999999998,9,1.0,0.3999999999999773,1.6,131
884,10,22.1,1012.2,160.2,0.0,1.099999999999998,4,0.6000000000000014,0.20000000000004547,1.9,173
885,9,21.9,1012.0,1.064,0.0,0.3000000000000007,2,0.5,0.10000000000002274,1.4,181
886,8,21.5,1011.9,-3.53,0.0,1.099999999999998,6,0.3999999999999986,0.2999999999999545,2.9,169
887,16,20.6,1011.3,1976.0,0.0,1.3000000000000007,6,1.1999999999999993,0.900000000000091,6.2,104
888,16,19.4,1012.3,2288.0,0.0,1.0,6,1.6000000000000014,0.8000000000000682,5.4,114
889,0,21.5,1013.3,-3.54,0.0,0.6000000000000014,2,0.4000000000000021,0.8999999999999773,2.0,89
890,1,21.5,1013.7,-3.53,0.0,0.6999999999999993,3,0.3999999999999986,0.40000000000009095,1.7000000000000002,69
891,2,21.5,1013.9,-3.53,0.0,0.4000000000000021,2,0.3000000000000007,0.1999999999999318,2.6,81
892,3,21.4,1013.7,-2.6,0.0,0.5999999999999979,3,0.20000000000000284,0.1999999999999318,2.4000000000000004,87
893,4,21.4,1013.3,-1.06,0.0,0.3999999999999986,2,0.1999999999999993,0.40000000000009095,3.4000000000000004,92
894,5,21.5,1013.0,-2.45,0.0,0.5999999999999979,3,0.3000000000000007,0.3999999999999773,2.7,102
895,6,21.6,1013.0,-2.02,0.0,0.4000000000000021,3,0.3999999999999986,0.20000000000004547,4.1,117
896,7,22.0,1012.7,-3.2,0.0,0.6999999999999993,5,0.5,0.3999999999999773,2.2,194
897,8,22.1,1013.0,-2.61,0.2,0.7999999999999972,3,0.1999999999999993,0.2999999999999545,1.8000000000000005,209
898,9,21.4,1013.4,-0.24,1.8,0.8999999999999986,2,0.8000000000000007,0.3999999999999773,2.1,185
899,10,22.0,1013.6,124.6,1.6,0.6000000000000014,2,0.6999999999999993,0.40000000000009095,3.2,119
900,11,22.8,1014.1,921.9,0.0,2.5,9,1.1999999999999993,0.5,2.5,159
901,12,22.3,1014.2,1362.0,0.0,2.1999999999999997,10,1.8999999999999984,0.20000000000004547,3.4000000000000004,160
902,13,22.5,1014.2,712.3,0.0,1.3000000000000007,5,0.8000000000000007,0.1999999999999318,5.5,138
903,14,20.7,1014.0,2174.0,0.0,2.6999999999999997,15,2.1000000000000014,0.3000000000000682,4.9,117
904,15,21.0,1013.1,2189.0,0.0,1.2000000000000028,5,1.1999999999999993,0.8999999999999773,4.700000000000001,114
905,17,19.3,1011.6,2060.0,0.0,0.6000000000000014,4,1.1999999999999993,0.6999999999999318,6.6000000000000005,112
906,18,20.4,1011.3,1742.0,0.0,0.9000000000000021,7,1.599999999999998,0.40000000000009095,5.0,91
907,19,20.9,1011.1,1332.0,0.0,1.1000000000000014,7,1.3000000000000007,0.2999999999999545,5.3,101
908,20,21.4,1011.4,734.6,0.0,1.0,6,0.8000000000000007,0.2999999999999545,6.7,97
909,21,21.5,1011.7,106.8,0.0,1.0,5,0.5,0.3000000000000682,4.2,103
910,22,21.9,1012.4,-3.54,0.0,0.3999999999999986,3,0.5,0.6999999999999318,2.6,96
911,23,22.0,1013.1,-2.61,0.0,0.5,3,0.3000000000000007,0.7000000000000455,4.1,99
912,15,19.1,1012.9,2240.0,0.0,1.3000000000000007,7,2.1000000000000014,0.7000000000000455,5.0,126
913,16,19.6,1011.8,2385.0,0.0,1.2000000000000028,9,2.599999999999998,1.1000000000000227,4.7,91
914,17,18.2,1011.2,2080.0,0.0,0.8999999999999986,5,1.6999999999999993,0.5999999999999089,5.6,104
915,18,19.0,1011.0,1766.0,0.0,0.8999999999999986,6,1.400000000000002,0.3000000000000682,4.5,100
916,19,19.9,1011.0,1373.0,0.0,1.0,7,1.1999999999999993,0.10000000000002274,4.3,93
917,20,20.7,1011.2,772.8,0.0,1.1999999999999993,10,1.8000000000000007,0.20000000000004547,4.5,87
918,21,21.0,1011.7,113.7,0.0,1.1999999999999993,6,0.3999999999999986,0.5,6.2,96
919,22,21.1,1012.3,-3.54,0.0,0.5,3,0.3000000000000007,0.5999999999999089,3.1,96
920,23,21.3,1012.8,-3.54,0.0,0.5999999999999979,4,0.2999999999999972,0.5,3.0,93
921,0,21.8,1013.7,-2.84,0.0,0.1999999999999993,2,0.4000000000000021,0.6000000000000227,4.2,105
922,1,21.5,1014.0,-2.11,0.0,0.4000000000000021,2,0.5,0.2999999999999545,6.300000000000002,109
923,2,21.9,1013.9,-3.43,0.0,1.1000000000000014,7,0.3999999999999986,0.20000000000004547,4.7,102
924,3,21.9,1013.4,-1.11,0.4,1.0,6,0.9000000000000021,0.6000000000000227,8.399999999999999,120
925,4,21.0,1013.3,-1.9,0.0,0.5,3,0.8000000000000007,0.2999999999999545,7.5,113
926,5,21.3,1012.9,-3.46,0.0,0.6000000000000014,3,0.3999999999999986,0.5,6.2,129
927,6,21.8,1012.7,-2.33,2.0,1.8999999999999984,11,0.9000000000000021,0.2999999999999545,6.699999999999998,142
928,7,21.8,1012.7,-0.92,0.0,0.09999999999999787,1,0.09999999999999787,0.20000000000004547,2.0,156
929,8,21.5,1013.4,-0.32,0.0,0.1999999999999993,1,0.3000000000000007,0.6999999999999318,1.9,175
930,9,20.9,1013.5,3.988,0.0,0.4000000000000021,1,0.6000000000000014,0.20000000000004547,2.6,146
931,10,21.1,1014.1,227.8,0.0,1.5,7,0.5,0.6000000000000227,2.3000000000000003,162
932,11,20.9,1014.3,938.7,0.0,1.6000000000000014,9,0.8999999999999986,0.2999999999999545,4.5,156
933,12,19.9,1014.4,1301.0,0.0,1.3999999999999986,10,1.400000000000002,0.20000000000004547,6.199999999999998,155
934,13,19.8,1014.2,1760.0,0.0,1.1999999999999993,7,1.6999999999999993,0.1999999999999318,4.5,137
935,14,19.6,1013.6,2002.0,0.0,1.5,7,1.900000000000002,0.6000000000000227,5.1,137
936,0,21.5,1013.3,-3.45,0.0,0.4000000000000021,2,0.4000000000000021,0.5,1.4,88
937,1,21.5,1013.5,-3.35,0.0,0.4000000000000021,2,0.20000000000000284,0.20000000000004547,2.2,99
938,17,19.9,1009.6,1752.0,0.0,1.400000000000002,10,2.5,0.8999999999999773,5.5,106
939,18,19.5,1009.6,1774.0,0.0,1.8000000000000007,4,1.8999999999999984,0.10000000000002274,3.6000000000000005,105
940,19,19.4,1009.5,1360.0,0.0,1.1999999999999993,5,1.1999999999999993,0.20000000000004547,3.5,96
941,20,20.2,1009.9,757.6,0.0,1.0,6,0.6999999999999993,0.5,4.4,95
942,21,21.4,1010.6,124.4,0.0,1.1999999999999993,10,1.2999999999999972,0.7000000000000455,3.4,85
943,22,21.1,1010.9,-3.39,0.0,0.2999999999999972,2,0.5,0.2999999999999545,3.1,96
944,23,21.4,1011.8,-2.83,0.0,0.3999999999999986,3,0.5,0.8999999999999773,3.1,98
945,16,18.6,1010.4,1707.0,0.0,1.599999999999998,7,1.5,1.1000000000000227,5.0,149
946,15,19.4,1011.5,1976.0,0.0,2.200000000000003,7,2.1000000000000014,1.1000000000000227,4.300000000000002,168
947,14,19.3,1012.6,2135.0,0.0,1.8000000000000007,6,1.8000000000000007,0.7000000000000455,4.8,152
948,13,18.4,1013.2,1923.0,0.0,1.5,6,1.3000000000000007,0.1999999999999318,4.699999999999998,162
949,12,18.7,1013.4,1268.0,0.0,1.2999999999999972,14,2.5,0.3000000000000682,4.699999999999998,145
950,11,21.0,1013.3,945.8,0.0,2.1000000000000014,10,0.8999999999999986,0.2999999999999545,3.4000000000000004,147
951,10,21.1,1013.0,232.6,0.0,1.5,7,0.5999999999999979,0.7000000000000455,2.0,174
952,9,21.0,1012.4,-0.07,0.0,0.5,2,0.4000000000000021,0.40000000000009095,1.7,158
953,8,21.0,1012.7,-3.54,0.0,0.5,3,0.3000000000000007,0.6000000000000227,0.9999999999999998,185
954,7,21.0,1012.1,-2.16,0.0,0.5,1,0.4000000000000021,0.20000000000004547,1.2999999999999998,198
955,6,20.9,1012.2,-3.28,0.0,1.3999999999999986,9,0.3999999999999986,0.3999999999999773,1.2,190
956,5,20.5,1012.6,-3.52,0.0,0.3999999999999986,1,0.3000000000000007,0.3999999999999773,3.1,170
957,4,20.6,1013.0,-3.54,0.0,0.5999999999999979,2,0.3999999999999986,0.5,3.3000000000000003,105
958,3,20.9,1013.4,-3.43,0.0,0.5,4,0.7000000000000028,0.20000000000004547,3.6,100
959,2,21.5,1013.6,-3.36,0.0,0.3999999999999986,1,0.3000000000000007,0.20000000000004547,2.7,99
960,4,20.9,1011.5,-1.68,0.0,0.5,2,0.7000000000000028,0.2999999999999545,3.6,134
961,23,21.9,1011.1,-2.98,0.0,0.2999999999999972,2,0.5,0.7000000000000455,2.2,116
962,22,21.8,1010.4,-3.53,0.0,0.6999999999999993,4,0.4000000000000021,0.6999999999999318,3.7,114
963,21,21.7,1009.7,88.21,0.0,1.1000000000000014,8,0.8000000000000007,0.6000000000000227,4.9,95
964,20,20.9,1009.1,764.7,0.0,1.1000000000000014,8,1.3000000000000007,0.3999999999999773,5.0,98
965,19,19.9,1008.7,1354.0,0.0,1.1000000000000014,4,1.1000000000000014,0.1999999999999318,4.4,100
966,18,19.8,1008.8,1736.0,0.0,0.9000000000000021,5,1.1999999999999993,0.3000000000000682,6.4,103
967,17,20.1,1009.1,2124.0,0.0,0.6000000000000014,5,1.2000000000000028,0.6000000000000227,5.6,104
968,16,20.4,1009.7,2334.0,0.0,0.8000000000000007,4,1.2999999999999972,1.0,5.4,104
969,15,20.8,1010.7,1340.0,0.0,2.8000000000000007,14,1.900000000000002,0.6999999999999318,5.0,120
970,14,21.4,1011.4,2089.0,0.0,2.1999999999999997,17,3.1000000000000014,0.6000000000000227,4.5,115
971,13,22.6,1012.0,1514.0,0.0,2.8000000000000007,18,2.0,0.20000000000004547,3.8,122
972,12,24.2,1012.1,581.8,1.0,2.6999999999999997,2,3.0,0.3999999999999773,3.9,131
973,11,21.1,1012.0,203.7,2.8,2.1000000000000014,5,1.8999999999999984,0.8999999999999773,4.9,109
974,10,22.6,1011.2,192.7,0.0,1.1000000000000014,3,1.0,0.5,1.2000000000000002,183
975,9,21.7,1010.9,1.461,0.6,0.3999999999999986,4,0.3999999999999986,0.2999999999999545,1.2,151
976,8,21.3,1010.6,-1.11,0.0,0.3999999999999986,2,0.5999999999999979,0.3000000000000682,1.1,153
977,7,20.9,1010.4,-2.98,0.0,0.3999999999999986,2,0.20000000000000284,0.10000000000002274,0.7999999999999999,213
978,6,20.9,1010.5,-2.71,0.0,0.5,3,0.2999999999999972,0.2999999999999545,2.4,200
979,5,20.8,1010.8,-1.53,0.0,0.4000000000000021,2,0.1999999999999993,0.7000000000000455,2.8,185
980,3,21.6,1011.8,-0.75,0.0,0.1999999999999993,5,1.1999999999999993,0.7000000000000455,4.0,118
981,2,22.8,1012.3,-2.95,0.2,1.0,7,0.5,0.20000000000004547,3.5,107
982,1,22.4,1012.5,-2.54,0.0,0.5,3,0.3999999999999986,0.20000000000004547,4.4,102
983,0,22.1,1012.3,-2.55,0.0,0.3000000000000007,2,0.7000000000000028,0.5,3.5,97
984,1,21.8,1011.4,-2.95,0.0,0.1999999999999993,2,0.3999999999999986,0.20000000000004547,2.8,102
985,0,22.1,1011.4,-2.44,0.0,0.5,1,0.3000000000000007,0.3999999999999773,1.8000000000000005,109
986,23,21.9,1011.1,-3.52,0.0,0.1999999999999993,2,0.4000000000000021,0.6000000000000227,4.699999999999998,101
987,22,22.2,1010.5,-3.54,0.0,0.1999999999999993,2,0.1999999999999993,0.6000000000000227,4.9,104
988,21,22.0,1009.9,117.0,0.0,0.9000000000000021,7,0.8000000000000007,0.3999999999999773,5.3,100
989,20,21.3,1009.5,781.8,0.0,1.0,5,0.6000000000000014,0.3999999999999773,4.700000000000001,99
990,19,21.2,1009.1,1377.0,0.0,0.8999999999999986,8,1.6999999999999993,0.10000000000002274,5.200000000000001,98
991,18,20.1,1009.0,1770.0,0.0,1.1000000000000014,7,1.3000000000000007,0.2999999999999545,5.000000000000001,110
992,17,19.6,1009.3,2101.0,0.0,1.099999999999998,6,2.3000000000000007,0.7000000000000455,6.0,108
993,16,19.8,1010.0,2143.0,0.0,1.5,7,1.6999999999999993,0.7000000000000455,6.299999999999999,116
994,15,19.6,1010.7,2299.0,0.0,1.8000000000000007,9,2.1999999999999997,0.6999999999999318,7.699999999999998,126
995,14,20.1,1011.4,1928.0,0.0,2.0,8,2.1000000000000014,0.5,6.300000000000002,123
996,13,20.4,1011.9,1627.0,0.0,1.900000000000002,10,1.5,0.20000000000004547,5.200000000000001,139
997,12,21.7,1011.9,1147.0,0.0,1.5,7,1.0,0.2999999999999545,4.5,139
998,11,21.7,1011.7,859.5,0.0,2.3999999999999986,11,0.6999999999999993,0.40000000000009095,4.0,166
999,10,21.6,1011.3,135.5,0.0,0.8000000000000007,2,0.4000000000000021,0.6999999999999318,2.6,182
1000,9,21.2,1010.7,0.185,0.0,0.3999999999999986,3,0.5,0.5,1.9,180
1001,8,20.9,1010.2,-2.73,0.0,0.4000000000000021,2,0.4000000000000021,0.1999999999999318,1.2000000000000002,172
1002,7,20.7,1010.1,-3.54,0.0,1.1000000000000014,5,0.10000000000000142,0.3000000000000682,1.2999999999999998,183
1003,6,20.8,1009.8,-3.51,0.0,0.8999999999999986,5,0.3999999999999986,0.20000000000004547,3.7,179
