,i,j,rmse,r2
201,330.0,60.0,47.53068875672144,-2.3121160080681924
202,330.0,90.0,30.70664198797389,-0.3823626004990086
203,330.0,120.0,26.26540031868389,-0.01140564509211317
204,330.0,150.0,26.269283147631732,-0.011704700529528322
205,330.0,180.0,26.537001421878067,-0.03243096106490717
206,330.0,210.0,26.664551391429264,-0.04237956157960321
207,330.0,240.0,26.696543934345826,-0.04488238852142623
208,330.0,270.0,26.698652833344543,-0.04504747644167151
209,330.0,300.0,26.70098315436201,-0.04522991279102451
210,330.0,330.0,26.698584567353773,-0.04504213226864384
211,330.0,360.0,26.699877686097327,-0.045143365822174486
212,330.0,390.0,26.652533141654704,-0.04144013045763195
213,330.0,420.0,26.638656996490162,-0.04035599991843242
214,330.0,450.0,26.701671229120578,-0.045283783885017526
215,330.0,480.0,26.70090221206229,-0.045223575707168395
216,330.0,510.0,26.701883225265185,-0.04530038187320895
217,330.0,540.0,26.701143728122332,-0.04524248438819711
218,330.0,570.0,26.70136345041255,-0.045259686948490696
219,330.0,600.0,26.659469162715634,-0.041982247077536616
220,360.0,30.0,78.72839488649839,-8.086991436421899
221,360.0,60.0,47.24356802729179,-2.2722215784216786
222,360.0,90.0,30.95297242652695,-0.4046303439490342
223,360.0,120.0,26.332733169798594,-0.016597883935976165
224,360.0,150.0,26.237562093893235,-0.00926283999632127
225,360.0,180.0,26.53578993478475,-0.03233669659142846
226,360.0,210.0,26.66695618791302,-0.04256758827497209
227,360.0,240.0,26.695051987884742,-0.044765604489340305
228,360.0,270.0,26.6986314989403,-0.045045806285761936
229,360.0,300.0,26.70081248891487,-0.045216551181131104
230,360.0,330.0,26.700053221531178,-0.045157108229490595
231,360.0,360.0,26.585491663511263,-0.03620746656394358
232,360.0,390.0,26.60996168711349,-0.038115852587202737
233,360.0,420.0,26.701076022002866,-0.04523718354988748
234,360.0,450.0,26.66780201000295,-0.04263372560801293
235,360.0,480.0,26.642524627186692,-0.0406581176190246
236,360.0,510.0,26.701064387795373,-0.045236272687447565
237,360.0,540.0,26.70120060459259,-0.045246937363470074
238,360.0,570.0,26.6523118767933,-0.041422838806711715
239,360.0,600.0,26.70140463775733,-0.04526291161560536
240,390.0,30.0,79.97681220935075,-8.377466119713246
241,390.0,60.0,46.94167630255797,-2.2305354653875833
242,390.0,90.0,30.88503545634124,-0.39847121935873475
243,390.0,120.0,26.311553205482536,-0.014963200012540367
244,390.0,150.0,26.22830058450912,-0.008550453114140488
245,390.0,180.0,26.541289735840056,-0.032764664618088135
246,390.0,210.0,26.666291401638656,-0.04251560814054134
247,390.0,240.0,26.6950017319141,-0.044761670752095695
248,390.0,270.0,26.700489883746133,-0.04519129425496193
249,390.0,300.0,26.699066232345633,-0.04507983949236438
250,390.0,330.0,26.701006772085282,-0.045231761858649744
251,390.0,360.0,26.700010033255797,-0.04515372707544385
252,390.0,390.0,26.64281006232292,-0.040680415955004046
253,390.0,420.0,26.700402268444684,-0.04518443486021173
254,390.0,450.0,26.70109622366666,-0.0452387651743984
255,390.0,480.0,26.655376947615927,-0.041662384127755026
256,390.0,510.0,26.701706440341443,-0.045286540696913846
257,390.0,540.0,26.701111405541447,-0.04523995379140766
258,390.0,570.0,26.70126142961722,-0.045251699489642805
