,i,j,rmse,r2
202,330.0,90.0,32.3973270832702,-0.3880010879952256
203,330.0,120.0,27.767279253681654,-0.01961942655199178
204,330.0,150.0,27.56424477745459,-0.004763016860417579
205,330.0,180.0,27.776967813700633,-0.020331081975542897
206,330.0,210.0,27.874652251240768,-0.027520183838070755
207,330.0,240.0,27.900337867906092,-0.02941471147164254
208,330.0,270.0,27.90466477379876,-0.029734028462642392
209,330.0,300.0,27.904850961873315,-0.02974776988094896
210,330.0,330.0,27.9050323979506,-0.029761160671217368
211,330.0,360.0,27.905099107636076,-0.029766084164892126
212,330.0,390.0,27.90517451497194,-0.029771649600914385
213,330.0,420.0,27.905231980858424,-0.029775890878934064
214,330.0,450.0,27.90536676269331,-0.029785838505915097
215,330.0,480.0,27.905432080524612,-0.029790659331742075
216,330.0,510.0,27.905416490239773,-0.029789508679412435
217,330.0,540.0,27.905370016170842,-0.029786078630713808
218,330.0,570.0,27.905459683890818,-0.029792696619870274
219,330.0,600.0,27.90548160760683,-0.02979431471838989
220,360.0,30.0,79.47541113175551,-7.352894802947031
221,360.0,60.0,48.120564676540084,-2.06219522821975
222,360.0,90.0,32.29505804474401,-0.37925187918184555
223,360.0,120.0,27.81539300849633,-0.023155979127251092
224,360.0,150.0,27.55047866058527,-0.0037596713073497767
225,360.0,180.0,27.786533232638376,-0.02103393585098079
226,360.0,210.0,27.873243730470616,-0.027416344196115716
227,360.0,240.0,27.900191551256736,-0.02940391446143109
228,360.0,270.0,27.904711504329498,-0.029737477352521413
229,360.0,300.0,27.904842264497134,-0.029747127978052346
230,360.0,330.0,27.904938355888657,-0.029754219937496273
231,360.0,360.0,27.905107821928457,-0.02976672732219532
232,360.0,390.0,27.905106957445895,-0.02976666351915469
233,360.0,420.0,27.905330916084775,-0.029783192828011673
234,360.0,450.0,27.905374460832228,-0.029786406671573173
235,360.0,480.0,27.905313291066726,-0.029781892005478205
236,360.0,510.0,27.90537879446325,-0.02978672651782155
237,360.0,540.0,27.905438700782103,-0.029791147944863372
238,360.0,570.0,27.905361419811744,-0.02978544417149953
239,360.0,600.0,27.905430706916132,-0.02979055795154162
240,390.0,30.0,80.4154902164544,-7.551668807224203
241,390.0,60.0,49.11200197509606,-2.189677105077562
242,390.0,90.0,32.1306667794885,-0.3652460283437975
243,390.0,120.0,27.7624537709197,-0.019265072176703146
244,390.0,150.0,27.551828027675832,-0.003857997979119565
245,390.0,180.0,27.788689242858272,-0.021192389947141343
246,390.0,210.0,27.876636496900762,-0.027666476248422223
247,390.0,240.0,27.900464823487773,-0.029424079834236894
248,390.0,270.0,27.904662163709588,-0.029733835828361643
249,390.0,300.0,27.904799136618937,-0.029743944962433266
250,390.0,330.0,27.905002067282425,-0.029758922126811305
251,390.0,360.0,27.905056298019836,-0.029762924609221697
252,390.0,390.0,27.905163338465663,-0.0297708247182753
253,390.0,420.0,27.905172550796603,-0.029771504634825696
254,390.0,450.0,27.905317239209772,-0.029782183399913675
255,390.0,480.0,27.905317206083613,-0.029782180955022497
256,390.0,510.0,27.90540555345439,-0.02978870148238344
257,390.0,540.0,27.905428168763898,-0.029790370621332274
258,390.0,570.0,27.90535594093048,-0.029785039799627544
259,390.0,600.0,27.90541892201486,-0.029789688158301963
260,420.0,30.0,79.64992092669443,-7.389617162335513
261,420.0,60.0,48.600502916677726,-2.1235824362684887
262,420.0,90.0,32.480008113542425,-0.3950947473319464
263,420.0,120.0,27.855045090764637,-0.02607516724770287
264,420.0,150.0,27.561655278761492,-0.004574242574990395
265,420.0,180.0,27.789776847142523,-0.021272327143403214
266,420.0,210.0,27.877552557512402,-0.02773401813058296
267,420.0,240.0,27.898991495838285,-0.02931536201006013
268,420.0,270.0,27.904551590651057,-0.029725675142276753
269,420.0,300.0,27.90478956164523,-0.029743238290476093
270,420.0,330.0,27.904917010770784,-0.02975264457355764
271,420.0,360.0,27.90504550826252,-0.029762128273978172
272,420.0,390.0,27.905125238108674,-0.029768012721887338
273,420.0,420.0,27.905147683742857,-0.029769669321182857
274,420.0,450.0,27.90525564276291,-0.029777637251737543
275,420.0,480.0,27.905244387004473,-0.029776806517474386
276,420.0,510.0,27.905271380929225,-0.029778798811875395
277,420.0,540.0,27.905303888836748,-0.0297811980699223
278,420.0,570.0,27.905354397646164,-0.029784925896686465
279,420.0,600.0,27.90539856509285,-0.029788185701679737
280,450.0,30.0,79.76024878339432,-7.412875177586157
281,450.0,60.0,49.19391613195252,-2.2003261356634405
282,450.0,90.0,32.23196771203936,-0.37386824042774713
283,450.0,120.0,27.827114482336853,-0.024018481624205723
284,450.0,150.0,27.56355470031907,-0.004712708548988198
285,450.0,180.0,27.777868178323594,-0.020397229217026913
286,450.0,210.0,27.874827536522783,-0.0275331066706046
287,450.0,240.0,27.900035086760948,-0.029392368683150982
288,450.0,270.0,27.90461853993038,-0.029730616234006968
289,450.0,300.0,27.904746265987704,-0.029740042898093844
290,450.0,330.0,27.904838400508517,-0.02974684279952533
291,450.0,360.0,27.90499753414457,-0.029758587560358762
292,450.0,390.0,27.905054067762105,-0.029762760005602296
293,450.0,420.0,27.905168487733203,-0.029771204760198566
294,450.0,450.0,27.90516991839648,-0.02977131035037872
295,450.0,480.0,27.905259024252704,-0.029777886823562083
296,450.0,510.0,27.905257692820378,-0.029777788556813567
297,450.0,540.0,27.90530452142924,-0.029781244758671166
298,450.0,570.0,27.905322230205645,-0.02978255176261957
299,450.0,600.0,27.905322052964284,-0.029782538681239812
300,480.0,30.0,79.28803826234075,-7.313555317137752
301,480.0,60.0,49.271630446701444,-2.210445582272684
302,480.0,90.0,32.19019828899123,-0.3703097545673082
303,480.0,120.0,27.767562655614338,-0.01964023979682361
304,480.0,150.0,27.54870312345143,-0.0036302975013291494
305,480.0,180.0,27.787853185852054,-0.02113094320516562
306,480.0,210.0,27.87712877454462,-0.02770277199726645
307,480.0,240.0,27.90043192978462,-0.029421652523412334
308,480.0,270.0,27.904536167312987,-0.02972453684748877
309,480.0,300.0,27.90468307866148,-0.029735379430042563
310,480.0,330.0,27.90483918869463,-0.029746900970955226
311,480.0,360.0,27.904968187222693,-0.029756421623673646
312,480.0,390.0,27.905051162387235,-0.029762545575149346
313,480.0,420.0,27.905149079119454,-0.02976977230695077
314,480.0,450.0,27.905181204831177,-0.02977214334648881
315,480.0,480.0,27.905260087623056,-0.02977796530592225
316,480.0,510.0,27.905293545950066,-0.029780434709071102
317,480.0,540.0,27.90530800203411,-0.02978150164616289
318,480.0,570.0,27.90529922106336,-0.029780853563022402
319,480.0,600.0,27.90532144858058,-0.029782494074424015
320,510.0,30.0,79.3461695782374,-7.3257502227626965
321,510.0,60.0,48.75889123199791,-2.1439750290836486
322,510.0,90.0,32.66130832670162,-0.4107127787132385
323,510.0,120.0,27.77030206866804,-0.019841435242040406
324,510.0,150.0,27.55003673014182,-0.00372746944223179
325,510.0,180.0,27.791162228102873,-0.02137415498548001
326,510.0,210.0,27.875181318455077,-0.027559189339950718
327,510.0,240.0,27.900420399420724,-0.029420801668928576
328,510.0,270.0,27.904549923900273,-0.029725552130371646
329,510.0,300.0,27.904738252414912,-0.02973945146497159
330,510.0,330.0,27.904846461448578,-0.029747437730673676
331,510.0,360.0,27.904927551864063,-0.02975342255263036
332,510.0,390.0,27.9050471428987,-0.029762248917857725
333,510.0,420.0,27.905111641466714,-0.029767009222821272
334,510.0,450.0,27.905185805108694,-0.02977248287039269
335,510.0,480.0,27.905217763794187,-0.02977484158564958
336,510.0,510.0,27.905235907845103,-0.02977618071106991
337,510.0,540.0,27.905259453998667,-0.029777918541088466
338,510.0,570.0,27.90530893045135,-0.029781570168389226
339,510.0,600.0,27.905279221727714,-0.029779377504630222
340,540.0,30.0,80.67204533405587,-7.606321814623099
341,540.0,60.0,49.07799085382815,-2.185260794337294
342,540.0,90.0,32.51813831996799,-0.3983722388301998
