,hora,temp_inst,umid_inst,pto_orvalho_inst,pressao,vento_rajada,radiacao,precipitacao,vento_vel,diff_temp,diff_umid,diff_dew,diff_pressure,diff_wind
668,5,26.1,72,20.7,1010.6,9.0,-3.23,0.0,133,0.3999999999999986,7,1.5,0.1999999999999318,7.0
669,4,26.4,77,22.0,1010.8,7.8,-2.98,0.0,125,0.6999999999999993,3,0.5,0.40000000000009095,4.0
670,3,26.8,77,22.4,1011.2,7.6,-1.68,0.0,115,0.40000000000000213,2,0.3000000000000007,0.39999999999997726,4.8999999999999995
671,2,27.0,77,22.5,1011.6,7.4,-2.15,0.0,117,0.20000000000000284,2,0.3999999999999986,0.10000000000002274,5.6000000000000005
672,23,25.2,81,21.7,1010.8,4.5,-2.57,0.0,169,0.3000000000000007,1,0.3999999999999986,0.6999999999999318,2.7
673,22,25.2,80,21.5,1010.1,8.7,-2.77,0.0,158,0.5,3,0.3000000000000007,0.39999999999997726,7.1
674,21,24.8,81,21.4,1009.8,10.0,35.34,0.0,123,2.8000000000000007,10,0.7000000000000028,1.0,6.3
675,20,27.6,71,21.8,1008.8,9.8,313.3,0.0,117,1.0999999999999979,11,1.6000000000000014,0.6000000000000227,6.000000000000001
676,19,28.7,60,20.3,1008.3,10.2,1286.0,0.0,103,1.9000000000000021,10,1.4000000000000021,0.39999999999997726,6.3999999999999995
677,18,30.4,51,19.0,1007.9,11.2,1641.0,0.0,117,1.3999999999999986,5,1.3999999999999986,0.3000000000000682,6.3999999999999995
678,17,31.0,50,19.4,1008.1,8.6,1267.0,0.0,129,2.1000000000000014,9,1.3999999999999986,0.7999999999999545,4.6
679,16,31.1,50,19.5,1008.9,11.4,2167.0,0.0,117,1.1000000000000014,5,1.2000000000000028,0.8999999999999773,7.800000000000001
680,15,31.0,49,19.2,1009.9,12.3,2402.0,0.0,115,2.0,7,1.5999999999999979,1.1000000000000227,7.6000000000000005
681,14,29.0,55,19.2,1010.8,9.9,2032.0,0.0,152,2.3000000000000007,8,1.5999999999999979,0.900000000000091,6.300000000000001
682,13,28.9,60,20.4,1011.6,9.5,1584.0,0.0,136,1.8000000000000007,7,1.2999999999999972,0.10000000000002274,6.7
683,12,27.8,63,20.1,1011.7,9.2,1277.0,0.0,149,1.7999999999999972,5,1.3000000000000007,0.5,5.6
684,11,26.1,66,19.3,1011.2,7.5,918.7,0.0,160,1.8999999999999986,7,0.6000000000000014,0.7000000000000455,4.5
685,10,24.3,73,19.1,1010.5,5.8,235.3,0.0,165,1.3000000000000007,6,0.3000000000000007,0.7000000000000455,3.3
686,9,23.1,79,19.2,1009.8,5.4,0.9009999999999999,0.0,166,0.29999999999999716,3,0.6000000000000014,0.10000000000002274,2.4000000000000004
687,8,23.3,81,19.8,1009.8,5.0,-3.54,0.0,170,0.3000000000000007,4,1.0999999999999979,0.2999999999999545,2.6
688,7,23.5,85,20.9,1009.6,3.4,-3.54,0.0,172,0.3000000000000007,1,0.5,0.20000000000004547,1.9
689,6,23.8,86,21.3,1009.7,3.8,-3.54,0.0,175,0.5,1,0.40000000000000213,0.2999999999999545,2.1999999999999997
690,5,24.2,86,21.6,1010.0,3.4,-3.54,0.0,171,0.8000000000000007,4,0.3000000000000007,0.6000000000000227,2.0
691,4,25.0,82,21.7,1010.6,4.4,-3.54,0.0,170,0.8000000000000007,2,0.40000000000000213,0.6999999999999318,3.2
692,3,25.8,80,22.0,1011.3,5.2,-3.54,0.0,143,0.1999999999999993,1,0.20000000000000284,0.5,3.3000000000000003
693,2,25.9,79,22.0,1011.8,4.9,-3.54,0.0,117,0.3999999999999986,2,0.5,0.20000000000004547,2.8000000000000003
694,1,26.1,81,22.5,1012.0,5.0,-3.54,0.0,116,0.3999999999999986,1,0.3000000000000007,0.2999999999999545,3.2
695,0,26.1,81,22.6,1011.7,5.0,-3.54,0.0,121,0.3999999999999986,3,0.5,0.5,3.3
696,15,30.6,54,20.2,1009.9,9.2,1911.0,0.0,126,1.5,7,1.5,0.8000000000000682,4.799999999999999
697,21,26.9,76,22.4,1009.0,10.2,53.86,0.0,112,0.7000000000000028,4,0.3999999999999986,0.6000000000000227,5.499999999999999
698,20,27.6,73,22.3,1008.5,9.9,579.2,0.0,110,1.2999999999999972,10,1.3000000000000007,0.39999999999997726,5.4
699,19,28.7,63,21.0,1008.2,9.2,1270.0,0.0,106,1.3999999999999986,7,0.8000000000000007,0.3000000000000682,5.499999999999999
700,14,29.5,56,19.8,1010.7,9.6,2124.0,0.0,130,1.3000000000000007,6,1.1000000000000014,0.6999999999999318,5.6
701,22,26.5,78,22.3,1009.7,10.3,-2.14,0.0,112,0.3999999999999986,3,0.3999999999999986,0.7000000000000455,6.200000000000001
702,18,29.7,58,20.5,1008.1,10.3,1699.0,0.0,108,1.1000000000000014,5,0.8000000000000007,0.20000000000004547,5.9
703,17,30.6,56,20.9,1008.2,12.0,1933.0,0.0,132,1.2000000000000028,6,1.3000000000000007,0.599999999999909,9.0
704,0,25.1,81,21.6,1011.2,3.9,-2.16,0.0,164,0.09999999999999787,0,0.09999999999999787,0.40000000000009095,2.5
705,1,24.8,82,21.5,1011.2,3.3,-2.84,0.0,171,0.3999999999999986,1,0.1999999999999993,0.09999999999990905,2.1999999999999997
706,2,24.2,84,21.3,1011.3,2.8,-3.54,0.0,176,0.6000000000000014,2,0.1999999999999993,0.09999999999990905,1.5999999999999999
707,3,23.5,87,21.3,1010.9,2.8,-3.54,0.0,179,0.6999999999999993,3,0.3000000000000007,0.39999999999997726,1.6999999999999997
708,4,23.1,89,21.1,1010.4,2.4,-3.54,0.0,178,0.7000000000000028,2,0.3999999999999986,0.5,1.2
709,5,23.4,84,20.5,1009.8,4.9,-3.54,0.0,161,0.7000000000000028,5,0.8999999999999986,0.6000000000000227,2.9000000000000004
710,6,22.9,79,19.1,1009.6,7.4,-3.54,0.0,157,0.5,5,1.3999999999999986,0.2999999999999545,5.1000000000000005
711,7,22.5,78,18.5,1009.7,7.4,-3.54,0.0,161,0.5,1,0.6000000000000014,0.10000000000002274,5.6000000000000005
712,8,22.0,79,18.2,1010.0,5.4,-3.54,0.0,168,0.5,1,0.5,0.2999999999999545,3.4000000000000004
713,9,21.6,82,18.4,1010.2,5.0,1.125,0.0,174,0.5,3,0.3999999999999986,0.20000000000004547,3.1
714,10,23.4,77,19.1,1010.7,7.5,238.1,0.0,191,1.7999999999999972,6,0.9000000000000021,0.5,5.4
715,11,25.4,67,18.8,1011.2,7.5,925.5,0.0,181,2.1000000000000014,10,0.7999999999999972,0.599999999999909,4.1
716,12,27.5,60,19.1,1011.3,9.5,1296.0,0.0,163,2.200000000000003,8,1.0,0.1999999999999318,6.5
717,13,28.7,59,19.8,1011.3,9.6,1917.0,0.0,137,1.6999999999999993,4,1.8000000000000007,0.09999999999990905,5.8999999999999995
718,16,30.6,55,20.6,1008.8,10.3,2240.0,0.0,115,1.1999999999999993,7,2.1000000000000014,1.1000000000000227,6.800000000000001
719,23,26.2,80,22.5,1010.3,9.6,-0.75,0.0,112,0.5,4,0.5,0.6999999999999318,6.1
720,20,27.4,68,20.8,1008.6,8.9,672.0,0.0,110,1.2000000000000028,6,0.6000000000000014,0.40000000000009095,5.800000000000001
721,0,25.5,83,22.4,1010.8,10.4,-1.23,0.0,103,0.8000000000000007,4,0.3000000000000007,0.5,6.0
722,1,24.8,87,22.4,1011.1,11.6,-2.78,0.0,103,0.6999999999999993,5,0.5,0.3000000000000682,8.6
723,12,27.0,72,21.6,1011.4,9.0,933.5,0.0,149,0.8000000000000007,3,0.8999999999999986,0.39999999999997726,6.2
724,13,28.8,63,21.0,1011.3,9.0,1346.0,0.0,121,1.8000000000000007,10,1.9000000000000021,0.40000000000009095,4.9
725,14,28.9,61,20.5,1010.9,9.9,1844.0,0.0,125,1.1999999999999993,6,1.2999999999999972,0.5,5.7
726,15,29.6,56,20.0,1010.2,11.2,2200.0,0.0,126,1.5,7,1.7000000000000028,0.7999999999999545,6.299999999999999
727,16,30.0,50,18.4,1009.2,12.5,2271.0,0.0,129,1.0999999999999979,8,2.3000000000000007,1.0,8.0
728,17,29.7,56,20.1,1008.6,12.5,2028.0,0.0,113,0.8999999999999986,8,2.1999999999999993,0.6000000000000227,8.3
729,18,29.2,61,21.0,1008.3,10.3,1764.0,0.0,107,0.8000000000000007,7,1.3999999999999986,0.40000000000009095,6.300000000000001
730,19,28.6,64,21.0,1008.3,9.3,1254.0,0.0,102,0.8000000000000007,4,0.6999999999999993,0.10000000000002274,5.500000000000001
731,21,26.4,73,21.3,1008.9,7.8,55.0,0.0,112,0.9000000000000021,6,0.5,0.2999999999999545,5.4
732,22,26.4,70,20.4,1009.5,5.7,-3.23,0.0,112,0.3000000000000007,4,0.9000000000000021,0.6000000000000227,3.8000000000000003
733,23,26.9,67,20.2,1010.1,6.6,-1.98,0.0,105,0.6999999999999993,4,0.6999999999999993,0.6000000000000227,4.1
734,3,24.5,88,22.5,1011.0,8.3,-2.69,1.2,110,1.0,5,0.3000000000000007,0.2999999999999545,5.4
735,4,24.6,90,22.8,1010.4,8.2,-1.43,3.8,114,0.1999999999999993,2,0.5,0.6000000000000227,4.799999999999999
736,5,24.1,90,22.3,1009.5,8.2,-1.98,1.4,118,0.5,0,0.5,0.8999999999999773,5.799999999999999
737,6,24.4,88,22.3,1008.7,6.4,-1.86,0.2,135,0.3999999999999986,2,0.3999999999999986,0.7999999999999545,3.8000000000000003
738,7,24.2,89,22.1,1008.9,6.2,-0.68,0.0,168,0.1999999999999993,2,0.3000000000000007,0.1999999999999318,4.5
739,8,24.1,87,21.7,1009.2,6.0,-0.95,0.0,175,0.1999999999999993,2,0.6000000000000014,0.5,3.9
740,9,23.8,83,20.7,1009.7,4.9,5.004,0.0,158,0.40000000000000213,4,1.0,0.5,3.2
741,10,24.5,81,21.0,1010.6,5.2,170.1,0.0,158,0.8000000000000007,3,0.3000000000000007,0.8999999999999773,2.9000000000000004
742,11,26.3,74,21.3,1011.1,8.6,866.5,0.0,153,1.8000000000000007,7,0.8000000000000007,0.5,4.8999999999999995
743,2,25.4,84,22.4,1011.1,6.5,-1.89,0.0,103,0.6999999999999993,3,0.3000000000000007,0.20000000000004547,3.7
744,1,26.9,66,20.0,1010.8,6.3,-1.33,0.0,107,0.5,3,0.3000000000000007,0.2999999999999545,3.9
745,22,26.0,80,22.3,1008.5,5.8,-3.54,0.0,110,0.40000000000000213,1,0.1999999999999993,0.7000000000000455,4.1
746,21,26.2,79,22.2,1007.8,6.3,102.3,0.0,106,1.1999999999999993,7,0.5,0.5,4.5
747,20,27.5,72,21.9,1007.3,7.0,732.9,0.0,98,1.3000000000000007,7,0.9000000000000021,0.2999999999999545,3.8
748,19,28.4,67,21.6,1007.1,7.5,1240.0,0.0,109,1.3000000000000007,8,1.3000000000000007,0.3000000000000682,4.4
749,18,29.6,60,21.0,1006.9,8.3,1705.0,0.0,96,0.9000000000000021,6,1.5,0.39999999999997726,5.000000000000001
750,17,30.0,57,20.6,1007.3,8.0,2042.0,0.0,101,0.6999999999999993,4,1.4000000000000021,0.8000000000000682,4.6
751,0,26.5,68,20.2,1010.5,5.8,-3.13,0.0,112,0.5,2,0.1999999999999993,0.39999999999997726,3.8
752,15,30.5,60,22.0,1008.8,7.3,1879.0,0.0,103,1.8000000000000007,8,2.0,1.0,4.199999999999999
753,14,30.1,58,21.1,1009.7,7.3,1903.0,0.0,108,2.0,7,1.5999999999999979,0.6000000000000227,3.9
754,13,28.8,63,21.0,1010.2,6.8,1632.0,0.0,116,1.6999999999999993,9,1.5999999999999979,0.39999999999997726,3.6999999999999997
755,12,27.2,69,21.1,1010.5,7.7,1044.0,0.0,135,0.8999999999999986,4,0.6000000000000014,0.39999999999997726,4.9
756,11,26.6,71,21.0,1010.1,6.5,870.0,0.0,163,1.9000000000000021,9,0.6000000000000014,0.3000000000000682,3.8
757,10,24.7,80,20.9,1009.9,3.1,225.1,0.0,187,1.3999999999999986,3,0.8999999999999986,0.5,1.5
758,9,23.4,82,20.1,1009.5,3.9,2.01,0.0,195,0.6000000000000014,2,0.1999999999999993,0.20000000000004547,2.3
759,8,23.9,80,20.3,1009.3,3.6,-3.51,0.0,187,0.3000000000000007,2,0.3000000000000007,0.2999999999999545,2.3
760,7,24.0,79,20.2,1009.1,3.7,-2.64,0.0,177,0.3999999999999986,1,0.40000000000000213,0.20000000000004547,1.9000000000000001
761,6,24.3,79,20.4,1009.0,2.2,-2.36,0.0,191,0.5,3,0.09999999999999787,0.2999999999999545,0.9000000000000001
762,5,24.8,76,20.3,1009.3,2.4,-2.1,0.0,161,0.6999999999999993,3,0.6000000000000014,0.6000000000000227,1.5999999999999999
763,4,24.7,74,19.7,1009.9,3.9,-3.54,0.0,172,1.1999999999999993,6,0.40000000000000213,0.6000000000000227,3.4
764,3,25.9,68,19.5,1010.5,5.0,-3.31,0.0,126,0.8999999999999986,4,0.3999999999999986,0.2999999999999545,3.7
765,2,26.7,65,19.7,1010.7,7.5,-2.83,0.0,120,0.6000000000000014,4,0.6000000000000014,0.09999999999990905,5.6
766,16,30.3,55,20.2,1008.1,8.7,2305.0,0.0,101,0.9000000000000021,7,2.0,0.6999999999999318,4.8999999999999995
767,23,26.0,82,22.6,1009.2,4.0,-3.36,0.0,108,0.3000000000000007,2,0.40000000000000213,0.7000000000000455,3.0
768,15,26.1,85,23.4,1010.6,5.4,1365.0,0.6,135,1.8000000000000007,10,1.2999999999999972,0.39999999999997726,3.7
769,0,26.5,79,22.6,1009.5,4.9,-2.38,0.0,102,0.5,3,0.09999999999999787,0.39999999999997726,3.0000000000000004
770,1,26.7,79,22.7,1009.6,5.0,-2.71,0.0,98,0.3000000000000007,2,0.5,0.10000000000002274,2.8
771,2,26.3,80,22.6,1009.5,7.3,-1.96,0.0,108,0.3999999999999986,3,0.5,0.10000000000002274,5.1
772,3,26.0,80,22.3,1009.3,5.3,-2.67,0.0,113,0.3000000000000007,1,0.5,0.20000000000004547,4.1
773,4,26.1,79,22.3,1008.6,4.3,-2.24,0.0,104,0.3000000000000007,1,0.3000000000000007,0.6999999999999318,2.4
774,5,25.5,81,22.1,1008.1,7.0,-3.02,0.0,109,0.6999999999999993,3,0.29999999999999716,0.6000000000000227,4.7
775,6,25.1,81,21.6,1008.0,5.1,-3.02,0.0,113,0.3999999999999986,2,0.5,0.20000000000004547,2.8
776,7,24.0,81,20.5,1008.6,6.1,-2.85,0.0,123,1.1000000000000014,4,1.5,0.6000000000000227,3.5999999999999996
777,8,23.1,90,21.3,1009.0,5.9,-1.66,0.2,134,0.8999999999999986,9,0.8999999999999986,0.39999999999997726,5.300000000000001
778,9,23.2,90,21.4,1009.6,4.3,0.23199999999999998,0.0,179,0.29999999999999716,0,0.3000000000000007,0.6000000000000227,2.3
779,10,23.0,90,21.2,1010.4,4.5,66.37,0.2,179,0.1999999999999993,1,0.1999999999999993,0.7999999999999545,2.7
780,11,23.6,91,22.1,1010.8,3.8,236.5,2.2,202,0.6000000000000014,1,0.9000000000000021,0.39999999999997726,1.5
781,12,24.3,90,22.5,1011.1,4.7,582.6,0.0,188,1.0,1,1.0999999999999979,0.3000000000000682,2.6
782,13,25.4,87,23.2,1011.1,5.2,1095.0,0.4,175,1.2999999999999972,4,1.1999999999999993,0.39999999999997726,3.0
783,14,26.9,80,23.1,1011.0,5.3,1438.0,0.0,191,2.0,7,1.1000000000000014,0.20000000000004547,2.9
784,16,25.6,84,22.6,1009.9,5.6,1657.0,0.8,140,2.200000000000003,9,1.9000000000000021,0.7000000000000455,3.5999999999999996
785,17,27.8,73,22.4,1009.2,5.3,1320.0,0.2,118,2.6000000000000014,13,1.6000000000000014,0.6999999999999318,2.9
786,18,28.0,74,22.9,1008.7,6.9,1563.0,0.0,113,1.6000000000000014,8,1.0,0.5,4.4
787,19,28.2,69,22.0,1008.4,6.2,1263.0,0.0,111,1.0,7,1.3000000000000007,0.3000000000000682,3.4000000000000004
788,20,26.9,77,22.5,1009.0,6.5,642.3,0.0,115,1.4000000000000021,9,0.7000000000000028,0.6000000000000227,3.8
789,21,25.8,82,22.5,1009.4,5.6,57.19,0.0,125,1.0999999999999979,5,0.3000000000000007,0.39999999999997726,4.3
790,22,25.4,85,22.6,1009.9,4.1,-3.54,0.0,127,0.40000000000000213,3,0.1999999999999993,0.5,2.9999999999999996
791,23,25.0,86,22.5,1010.3,2.8,-3.53,0.0,166,0.3999999999999986,1,0.1999999999999993,0.39999999999997726,2.5
792,16,30.6,55,20.5,1009.7,9.0,2223.0,0.0,115,1.3000000000000007,10,2.1999999999999993,0.5,5.5
793,21,26.8,76,22.1,1009.5,7.2,110.7,0.0,96,1.1999999999999993,9,0.8000000000000007,0.5,4.5
794,20,28.0,67,21.4,1009.0,7.7,765.6,0.0,103,1.3000000000000007,5,0.6999999999999993,0.20000000000004547,4.7
795,19,29.3,62,21.3,1008.9,8.1,1372.0,0.0,105,0.8000000000000007,7,1.7000000000000028,0.10000000000002274,5.199999999999999
796,18,29.8,57,20.5,1008.9,9.8,1773.0,0.0,104,0.9000000000000021,9,2.099999999999998,0.20000000000004547,5.9
797,17,30.6,53,19.9,1009.1,9.3,2067.0,0.0,104,0.6999999999999993,8,2.1000000000000014,0.6000000000000227,5.4
798,23,26.5,80,22.8,1010.6,5.0,-3.54,0.0,110,0.3000000000000007,4,0.5,0.8000000000000682,3.4
799,22,26.5,77,22.3,1009.8,6.3,-3.54,0.0,100,0.3000000000000007,1,0.29999999999999716,0.2999999999999545,3.9
800,0,24.2,90,22.4,1010.8,1.4,-3.52,0.0,157,0.8000000000000007,4,0.1999999999999993,0.5,1.0999999999999999
801,1,24.0,91,22.4,1010.6,1.3,-3.51,0.0,195,0.40000000000000213,1,0.3000000000000007,0.1999999999999318,1.3
802,2,23.7,91,22.2,1010.5,1.6,-3.26,0.0,186,0.3999999999999986,0,0.29999999999999716,0.3000000000000682,0.9000000000000001
803,3,23.6,92,22.2,1010.2,1.6,-3.14,0.0,185,0.1999999999999993,1,0.1999999999999993,0.2999999999999545,0.8
804,4,23.5,92,22.1,1009.7,1.9,-2.55,0.0,166,0.3000000000000007,0,0.1999999999999993,0.5,1.7
805,5,23.6,92,22.2,1009.2,1.9,-2.35,0.0,167,0.3000000000000007,0,0.3000000000000007,0.5,1.5
806,6,23.5,92,22.1,1009.0,1.9,-2.7,0.0,177,0.3000000000000007,1,0.3000000000000007,0.20000000000004547,1.0999999999999999
807,7,23.3,92,21.9,1009.1,1.8,-2.96,0.0,173,0.40000000000000213,1,0.3999999999999986,0.20000000000004547,1.2000000000000002
808,8,23.5,92,22.1,1009.4,2.1,-2.59,0.0,185,0.40000000000000213,0,0.3999999999999986,0.2999999999999545,1.3
809,9,23.2,92,21.9,1009.7,2.5,4.506,0.0,170,0.3000000000000007,0,0.20000000000000284,0.40000000000009095,2.0
810,10,24.8,91,23.1,1010.3,2.5,233.3,0.0,168,1.6000000000000014,1,1.2000000000000028,0.599999999999909,1.6
811,11,26.0,81,22.5,1011.0,5.0,681.3,0.0,152,1.3999999999999986,11,1.3999999999999986,0.7000000000000455,3.3
812,12,27.9,76,23.2,1011.3,5.5,980.2,0.0,141,2.0,8,1.4000000000000021,0.2999999999999545,3.2
813,13,28.4,69,22.2,1011.3,6.5,1721.0,0.0,120,1.7000000000000028,11,1.3000000000000007,0.1999999999999318,3.8
814,14,30.7,60,22.0,1010.9,8.5,2278.0,0.0,106,2.400000000000002,11,1.8000000000000007,0.39999999999997726,4.6
815,15,30.4,60,21.8,1010.2,9.0,2218.0,0.0,106,1.4000000000000021,7,1.6999999999999993,0.6999999999999318,4.6
816,16,30.1,64,22.6,1011.9,9.8,2006.0,0.0,112,1.3999999999999986,6,1.3999999999999986,0.6000000000000227,5.6000000000000005
817,0,26.8,78,22.7,1011.3,5.1,-3.16,0.0,100,0.40000000000000213,2,0.1999999999999993,0.6999999999999318,2.8999999999999995
818,1,27.1,77,22.8,1011.7,6.3,-1.92,0.0,100,0.3000000000000007,2,0.3000000000000007,0.40000000000009095,3.5
819,2,26.8,78,22.6,1011.9,7.2,-3.11,0.0,100,0.3000000000000007,2,0.3999999999999986,0.1999999999999318,4.9
820,3,26.8,77,22.3,1011.7,6.8,-3.41,0.0,106,0.1999999999999993,2,0.5,0.1999999999999318,4.1
821,4,26.5,78,22.4,1011.4,6.0,-2.93,0.0,106,0.3000000000000007,1,0.3000000000000007,0.3000000000000682,4.0
822,5,26.1,81,22.6,1011.1,5.5,-3.53,0.0,119,0.5,3,0.3000000000000007,0.2999999999999545,3.9
823,6,25.6,83,22.6,1011.0,4.0,-3.47,0.0,151,0.5,2,0.1999999999999993,0.20000000000004547,3.4
824,7,24.9,87,22.6,1011.3,1.9,-3.43,0.0,173,0.8000000000000007,4,0.20000000000000284,0.2999999999999545,1.2999999999999998
825,8,24.0,89,22.1,1011.5,1.7,-3.53,0.0,189,0.8999999999999986,3,0.5,0.3000000000000682,1.2
826,9,24.2,90,22.6,1011.8,1.5,2.4090000000000003,0.0,182,0.3000000000000007,2,0.40000000000000213,0.2999999999999545,1.1
827,10,24.9,90,23.1,1012.4,1.6,103.8,0.0,176,0.6999999999999993,2,0.5,0.6000000000000227,1.0
828,11,27.6,77,23.2,1013.0,4.3,675.3,0.0,141,2.700000000000003,14,1.0,0.7000000000000455,2.1999999999999997
829,12,27.7,78,23.6,1013.5,6.3,1024.0,0.8,132,2.1000000000000014,12,1.6999999999999993,0.6000000000000227,3.9
830,13,29.3,66,22.4,1013.3,10.9,1763.0,0.2,116,2.1000000000000014,13,2.3999999999999986,0.3000000000000682,6.2
831,14,28.9,68,22.5,1013.1,10.9,2099.0,0.0,113,1.5999999999999979,7,1.2999999999999972,0.1999999999999318,7.1000000000000005
832,15,29.8,65,22.5,1012.5,9.0,1958.0,0.0,100,2.0,7,1.3000000000000007,0.6000000000000227,5.1
833,17,29.9,64,22.3,1011.3,10.4,1998.0,0.0,111,1.5999999999999979,7,1.6000000000000014,0.6000000000000227,6.6000000000000005
834,18,29.9,63,22.1,1010.9,8.4,1669.0,0.0,102,0.7000000000000028,4,1.3999999999999986,0.5,4.9
835,19,28.9,62,21.0,1010.8,8.5,1371.0,0.0,98,1.2000000000000028,5,1.6000000000000014,0.1999999999999318,4.9
836,20,28.2,70,22.2,1011.2,8.5,719.6,0.0,91,0.8999999999999986,9,1.1999999999999993,0.40000000000009095,6.0
837,21,27.1,75,22.2,1011.2,8.1,73.57,0.0,89,1.1999999999999993,5,0.29999999999999716,0.09999999999990905,5.3999999999999995
838,22,27.0,76,22.3,1011.6,6.5,-3.52,0.0,95,0.10000000000000142,1,0.29999999999999716,0.39999999999997726,4.5
839,23,26.8,74,21.8,1012.3,6.5,-3.21,0.0,97,0.3000000000000007,2,0.5,0.6999999999999318,4.4
840,16,30.1,59,21.2,1011.2,8.2,2193.0,0.0,93,1.1000000000000014,6,1.5999999999999979,1.099999999999909,3.999999999999999
841,23,25.5,76,21.1,1011.8,3.8,-3.54,0.0,75,0.5,2,0.3000000000000007,0.2999999999999545,2.8
842,22,25.9,74,20.8,1011.5,5.0,-3.54,0.0,59,0.6000000000000014,1,0.3999999999999986,0.2999999999999545,3.9
843,21,26.5,73,21.2,1011.2,7.4,51.77,0.0,82,0.8999999999999986,7,0.8000000000000007,0.40000000000009095,5.2
844,20,27.4,66,20.5,1010.8,8.2,578.9,0.0,94,1.3000000000000007,8,1.1000000000000014,0.39999999999997726,4.8999999999999995
845,19,28.4,64,20.8,1010.5,8.8,1277.0,0.0,104,0.9000000000000021,8,2.1999999999999993,0.20000000000004547,5.000000000000001
846,18,28.3,64,20.9,1010.4,9.4,1289.0,0.0,104,1.3999999999999986,6,1.0999999999999979,0.6000000000000227,6.1000000000000005
847,17,29.1,62,21.0,1011.0,8.0,1708.0,0.0,104,1.3000000000000007,8,1.9000000000000021,0.3000000000000682,3.8
848,0,26.7,75,21.9,1012.8,4.9,-3.52,0.0,99,0.3999999999999986,2,0.29999999999999716,0.5,2.9000000000000004
849,1,26.6,74,21.6,1013.0,4.8,-3.33,0.0,96,0.3000000000000007,2,0.29999999999999716,0.20000000000004547,2.6999999999999997
850,2,26.1,77,21.6,1013.0,4.7,-3.42,0.0,101,0.5999999999999979,3,0.1999999999999993,0.20000000000004547,3.3000000000000003
851,3,25.8,78,21.7,1012.7,4.0,-3.48,0.0,103,0.5,2,0.29999999999999716,0.39999999999997726,2.5
852,4,25.4,80,21.6,1012.3,3.5,-3.54,0.0,108,0.5,2,0.3000000000000007,0.5,2.6
853,5,25.0,81,21.6,1011.9,2.8,-3.52,0.0,124,0.5,2,0.3000000000000007,0.39999999999997726,2.0999999999999996
854,6,24.0,86,21.5,1012.0,2.2,-3.42,0.0,170,1.0,5,0.40000000000000213,0.10000000000002274,1.6
855,7,23.7,88,21.5,1012.2,1.5,-3.32,0.0,193,0.3999999999999986,2,0.20000000000000284,0.20000000000004547,0.8
856,8,23.6,88,21.4,1012.5,1.7,-3.27,0.0,194,0.29999999999999716,1,0.3000000000000007,0.2999999999999545,0.8999999999999999
857,9,23.4,89,21.4,1012.6,1.9,1.482,0.0,193,0.6000000000000014,1,0.3999999999999986,0.10000000000002274,0.7999999999999998
858,10,24.8,86,22.3,1012.9,1.9,164.6,0.0,182,1.5,3,1.1000000000000014,0.2999999999999545,1.7
859,11,24.8,84,21.9,1013.5,4.3,313.2,0.6,182,1.0,5,0.7000000000000028,0.6000000000000227,2.0999999999999996
860,12,26.1,87,23.7,1013.8,4.8,627.9,0.6,159,1.7000000000000028,5,1.6999999999999993,0.2999999999999545,3.1999999999999997
861,13,27.4,76,22.9,1013.5,3.9,819.7,0.0,123,1.6000000000000014,11,0.9000000000000021,0.39999999999997726,2.3
862,14,29.2,65,21.8,1013.0,7.9,1755.0,0.0,111,2.099999999999998,15,2.1000000000000014,0.5,3.9000000000000004
863,15,29.8,60,21.3,1012.3,8.4,1683.0,0.0,100,1.4000000000000021,7,1.3000000000000007,0.7000000000000455,4.300000000000001
864,7,24.7,82,21.3,1012.0,2.9,-1.77,0.2,155,0.6000000000000014,6,0.6000000000000014,0.39999999999997726,1.9
865,17,29.8,59,20.9,1010.7,8.1,2122.0,0.0,98,0.8999999999999986,4,1.3000000000000007,0.599999999999909,4.199999999999999
866,18,29.2,61,20.9,1010.7,8.0,1608.0,0.0,81,1.3000000000000007,6,1.3000000000000007,0.1999999999999318,4.3
867,19,28.7,64,21.2,1011.0,7.8,1441.0,0.0,87,0.9000000000000021,5,1.0,0.39999999999997726,4.5
868,20,27.4,68,21.0,1011.2,7.0,654.4,0.0,81,1.6000000000000014,7,0.7999999999999972,0.20000000000004547,4.5
869,21,26.7,72,21.3,1011.5,6.4,70.48,0.0,77,0.6999999999999993,4,0.40000000000000213,0.39999999999997726,3.7
870,22,25.9,75,21.2,1011.8,5.5,-3.54,0.0,87,0.8000000000000007,3,0.40000000000000213,0.2999999999999545,4.4
871,23,25.1,80,21.4,1012.4,4.3,-3.54,0.0,99,1.2000000000000028,6,0.3999999999999986,0.6000000000000227,3.4
872,6,25.3,76,20.8,1011.7,3.9,-2.52,0.0,106,0.8000000000000007,2,0.40000000000000213,0.1999999999999318,2.7
873,5,25.9,74,21.0,1011.9,4.4,-2.46,0.0,96,0.3000000000000007,2,0.3000000000000007,0.39999999999997726,3.0000000000000004
874,4,26.1,74,21.1,1012.3,3.5,-1.01,0.0,93,1.1000000000000014,4,0.3999999999999986,0.40000000000009095,2.0
875,3,25.1,77,20.9,1012.7,3.2,-3.04,0.0,67,0.6999999999999993,3,0.5,0.1999999999999318,3.0
876,2,25.1,78,20.9,1012.8,3.2,-3.53,0.0,78,0.5,3,0.3000000000000007,0.1999999999999318,2.5
